,majorGroup,familyName,genusName,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,redlistIndex,image_inaturalist,licence
1083,Dicot,FABACEAE,Ebenus,86136006,83751984,Ebenus cretica,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,cretica,NA,NA,NA,L.,Least Concern,,3.1,Stable,Global & Europe,1,,
1084,Dicot,RHAMNACEAE,Frangula,150004894,149933245,Frangula discolor,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,discolor,NA,NA,NA,(Donn.Sm.) Grubov,Least Concern,,3.1,Stable,Global,1,,
1085,Dicot,OLEACEAE,Nestegis,166870087,166865932,Nestegis sandwicensis,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,sandwicensis,NA,NA,NA,"(A.Gray) O.Deg., I.Deg. &amp; L.A.S.Johnson",Vulnerable,B1ab(iii),3.1,Decreasing,Global,3,,
1086,Dicot,GESNERIACEAE,Gasteranthus,10992670,45338,Gasteranthus extinctus,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,extinctus,NA,NA,NA,L.E.Skog &amp; L.P.Kvist,Critically Endangered,A4c,3.1,,Global,5,,
1087,Dicot,CELASTRACEAE,Maytenus,146223594,146223592,Maytenus undata,PLANTAE,TRACHEOPHYTA,CELASTRALES,MAGNOLIOPSIDA,undata,NA,NA,NA,(Thunb.) Blakelock,Least Concern,,3.1,Stable,Global,1,,
1088,Dicot,AMARANTHACEAE,Haloxylon,165379866,19149376,Haloxylon persicum,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,persicum,NA,NA,NA,Bunge ex Boiss. &amp; Buhse,Least Concern,,3.1,Unknown,Global,1,,
1089,Dicot,ROSACEAE,Vauquelinia,126613176,126610981,Vauquelinia californica,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,californica,NA,NA,NA,(Torr.) Sarg.,Least Concern,,3.1,Stable,Global,1,,
1090,Dicot,PLANTAGINACEAE,Littorella,78457072,164451,Littorella uniflora,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,uniflora,NA,NA,NA,(L.) Asch.,Least Concern,,3.1,Unknown,Global,1,,
1091,Dicot,MALVACEAE,Tilia,116358982,116358979,Tilia mandshurica,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,mandshurica,NA,NA,NA,Rupr. &amp; Maxim.,Least Concern,,3.1,Decreasing,Global,1,,
1092,Dicot,BRASSICACEAE,Alyssum,2617272,199888,Alyssum dagestanicum,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,dagestanicum,NA,NA,NA,Rupr.,Least Concern,,3.1,Stable,Global,1,,
1093,Dicot,MELIACEAE,Chukrasia,68080787,32651,Chukrasia tabularis,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,tabularis,NA,NA,NA,A. Juss.,Least Concern,,3.1,Decreasing,Global,1,,
1094,Dicot,MORACEAE,Antiaris,61210508,61210500,Antiaris toxicaria,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,toxicaria,NA,NA,NA,Lesch.,Least Concern,,3.1,Stable,Global,1,,
1095,Dicot,MYRTACEAE,Sannantha,178030057,178029572,Sannantha pluriflora,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,pluriflora,NA,NA,NA,(F.Muell.) Peter G.Wilson,Least Concern,,3.1,Stable,Global,1,,
1096,Dicot,SAPINDACEAE,Billia,176100330,176100328,Billia rosea,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,rosea,NA,NA,NA,(Planch. &amp; Linden) C.U.Ulloa &amp; M.Jørg.,Least Concern,,3.1,Unknown,Global,1,,
1097,Dicot,PRIMULACEAE,Samolus,8374054,185244,Samolus porosus,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,porosus,NA,NA,NA,(L.f.) Thunb.,Least Concern,,3.1,Unknown,"Global, Pan-Africa & S. Africa FW",1,,
1098,Dicot,RUBIACEAE,Neonauclea,135805503,135805501,Neonauclea glabra,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,glabra,NA,NA,NA,(Roxb.) Bakh.f. &amp; Ridsdale,Least Concern,,3.1,Stable,Global,1,,
1099,Dicot,APIACEAE,Heteromorpha,146215242,146215240,Heteromorpha arborescens,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,arborescens,NA,NA,NA,(Spreng.) Cham. &amp; Schltdl.,Least Concern,,3.1,Stable,Global,1,,
1100,Dicot,ASTERACEAE,Tarchonanthus,149506529,149506527,Tarchonanthus parvicapitulatus,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,parvicapitulatus,NA,NA,NA,P.P.J.Herman,Least Concern,,3.1,Stable,Global,1,,
1101,Dicot,CAMPANULACEAE,Lysipomia,10810930,43545,Lysipomia laricina,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,laricina,NA,NA,NA,E.Wimm.,Endangered,B1ab(iii),3.1,,Global,4,,
1102,Dicot,ERICACEAE,Epacris,200350735,200350733,Epacris heteronema,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,heteronema,NA,NA,NA,Labill.,Least Concern,,3.1,Stable,Global,1,,
1103,Dicot,LAMIACEAE,Micromeria,107468302,107427796,Micromeria forbesii,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,forbesii,NA,NA,NA,Benth.,Endangered,"B1ab(ii,iv)+2ab(ii,iv)",3.1,Unknown,Global,4,,
1104,Dicot,ANNONACEAE,Sapranthus,143320284,143320282,Sapranthus microcarpus,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,microcarpus,NA,NA,NA,(Donn.Sm.) R.E.Fr.,Least Concern,,3.1,Stable,Global,1,,
1105,Dicot,APOCYNACEAE,Asclepias,67728538,64264135,Asclepias exaltata,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,exaltata,NA,NA,NA,L.,Least Concern,,3.1,Unknown,Global,1,,
1106,Dicot,PROTEACEAE,Adenanthos,113306401,112506895,Adenanthos terminalis,PLANTAE,TRACHEOPHYTA,PROTEALES,MAGNOLIOPSIDA,terminalis,NA,NA,NA,R.Br.,Endangered,A2c,3.1,Decreasing,Global,4,,
1107,Dicot,GENTIANACEAE,Lomatogonium,67729997,64317394,Lomatogonium rotatum,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,rotatum,NA,NA,NA,(L.) Fries ex Fern.,Least Concern,,3.1,Unknown,Global,1,,
1108,Dicot,SALICACEAE,Banara,145684183,145577144,Banara tomentosa,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,tomentosa,NA,NA,NA,Clos,Least Concern,,3.1,Stable,Global,1,,
1109,Dicot,ARALIACEAE,Polyscias,146201140,146201138,Polyscias fulva,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,fulva,NA,NA,NA,(Hiern) Harms,Least Concern,,3.1,Stable,Global,1,,
1110,Dicot,SAPOTACEAE,Pradosia,154751911,154665497,Pradosia colombiana,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,colombiana,NA,NA,NA,(Standl.) T.D.Penn. ex T.J.Ayers &amp; Boufford,Least Concern,,3.1,Stable,Global,1,,
1111,Dicot,RUTACEAE,Cneorum,103686711,103686613,Cneorum pulverulentum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,pulverulentum,NA,NA,NA,Vent.,Least Concern,,3.1,Stable,Global & Europe,1,,
1112,Dicot,THYMELAEACEAE,Dirca,126695267,126694984,Dirca mexicana,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,mexicana,NA,NA,NA,G.L.Nesom &amp; Mayfield,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,4,,
1113,Dicot,CARYOPHYLLACEAE,Petrocoptis,5553478,162175,Petrocoptis montsicciana,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,montsicciana,NA,NA,NA,O.Bolòs &amp; Rivas Mart.,Near Threatened,,3.1,Stable,Global & Europe,2,,
1114,Dicot,LYTHRACEAE,Lythrum,42329075,164323,Lythrum salicaria,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,salicaria,NA,NA,NA,L.,Least Concern,,3.1,Stable,Global,1,,
1115,Dicot,RANUNCULACEAE,Callianthemum,7472984,177867,Callianthemum kernerianum,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,kernerianum,NA,NA,NA,Freyn ex A.Kern.,Critically Endangered,"B1ab(iii,v)",3.1,Stable,"Global, Europe & Mediterranean",5,,
1116,Dicot,URTICACEAE,Cecropia,150110894,61967634,Cecropia peltata,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,peltata,NA,NA,NA,L.,Least Concern,,3.1,Stable,Global,1,,
1117,Dicot,ACANTHACEAE,Acanthus,8390038,185329,Acanthus montanus,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,montanus,NA,NA,NA,T.Anderson,Least Concern,,3.1,Unknown,Global & Pan-Africa,1,,
1118,Dicot,BIGNONIACEAE,Adenocalymma,189173663,189173661,Adenocalymma cladotrichum,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,cladotrichum,NA,NA,NA,(Sandwith) L.G.Lohmann,Least Concern,,3.1,Stable,Global,1,,
1119,Dicot,LAURACEAE,Aniba,119362986,118255650,Aniba perutilis,PLANTAE,TRACHEOPHYTA,LAURALES,MAGNOLIOPSIDA,perutilis,NA,NA,NA,Hemsl.,Vulnerable,A2cd,3.1,Decreasing,Global,3,,
1120,Dicot,MELASTOMATACEAE,Allomaieta,153337303,153337300,Allomaieta hirsuta,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,hirsuta,NA,NA,NA,(Gleason) Lozano,Vulnerable,B1ab(iii),3.1,Decreasing,Global,3,,
1121,Dicot,ANACARDIACEAE,Faguetia,58393187,58388812,Faguetia falcata,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,falcata,NA,NA,NA,Marchand,Vulnerable,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,3,,
1122,Dicot,MYRISTICACEAE,Cephalosphaera,9766932,33214,Cephalosphaera usambarensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,usambarensis,NA,NA,NA,Warb.,Vulnerable,B1+2b,2.3,,Global,3,,
1123,Dicot,MALPIGHIACEAE,Heteropterys,149055552,144127496,Heteropterys laurifolia,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,laurifolia,NA,NA,NA,(L.) A.Juss.,Least Concern,,3.1,Stable,Global,1,,
1124,Dicot,CUNONIACEAE,Geissois,121881585,116163785,Geissois hirsuta,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,hirsuta,NA,NA,NA,Brongn. &amp; Gris,Least Concern,,3.1,Unknown,Global,1,,
1125,Dicot,LECYTHIDACEAE,Cariniana,9887065,34747,Cariniana legalis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,legalis,NA,NA,NA,(Mart.) Kuntze,Vulnerable,A1ac,2.3,,Global,3,,
1126,Dicot,PHYLLANTHACEAE,Protomegabaria,143721296,143721294,Protomegabaria stapfiana,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,stapfiana,NA,NA,NA,(Beille) Hutch.,Least Concern,,3.1,Stable,Global,1,,
1127,Dicot,VERBENACEAE,Lantana,64874151,64874141,Lantana peduncularis,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,peduncularis,NA,NA,NA,Andersson,Least Concern,,3.1,Stable,Global,1,,
1128,Dicot,SOLANACEAE,Witheringia,146116741,120137351,Witheringia coccoloboides,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,coccoloboides,NA,NA,NA,(Dammer) Hunz.,Least Concern,,3.1,Stable,Global,1,,
1129,Dicot,AIZOACEAE,Frithia,10849614,44082,Frithia pulchra,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,pulchra,NA,NA,NA,N.E.Br.,Vulnerable,D2,3.1,Stable,Global,3,,
1130,Dicot,HAMAMELIDACEAE,Eustigma,147654317,147377418,Eustigma oblongifolium,PLANTAE,TRACHEOPHYTA,SAXIFRAGALES,MAGNOLIOPSIDA,oblongifolium,NA,NA,NA,Gardner &amp; Champ.,Least Concern,,3.1,Stable,Global,1,,
1131,Dicot,CAPPARACEAE,Steriphoma,151958678,151211621,Steriphoma paradoxum,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,paradoxum,NA,NA,NA,(Jacq.) Endl.,Least Concern,,3.1,Stable,Global,1,,
1132,Dicot,CONVOLVULACEAE,Cressa,140390603,164004,Cressa cretica,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,cretica,NA,NA,NA,L.,Least Concern,,3.1,Unknown,Global,1,,
1133,Dicot,SCROPHULARIACEAE,Hebenstretia,122446940,122446938,Hebenstretia oatesii,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,oatesii,NA,NA,NA,Rolfe,Least Concern,,3.1,Stable,Global,1,,
1134,Dicot,OCHNACEAE,Ouratea,135835592,135835590,Ouratea nitida,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,nitida,NA,NA,NA,(Sw.) Engl.,Least Concern,,3.1,Stable,Global,1,,
1135,Dicot,ACHARIACEAE,Pangium,192377449,143874361,Pangium edule,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,edule,NA,NA,NA,Reinw.,Least Concern,,3.1,Stable,Global,1,,
1136,Dicot,CACTACEAE,Mila,121504764,151713,Mila caespitosa,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,caespitosa,NA,NA,NA,Britton &amp; Rose,Vulnerable,A4ac,3.1,Decreasing,Global,3,,
1137,Dicot,CHRYSOBALANACEAE,Couepia,189626616,189626610,Couepia rufa,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,rufa,NA,NA,NA,Ducke,Least Concern,,3.1,Unknown,Global,1,,
1138,Dicot,EUPHORBIACEAE,Claoxylon,177375708,177375706,Claoxylon australe,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,australe,NA,NA,NA,Baill. ex Müll.Arg.,Least Concern,,3.1,Stable,Global,1,,
1139,Dicot,FABACEAE,Parapiptadenia,148991611,144309064,Parapiptadenia excelsa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,excelsa,NA,NA,NA,(Griseb.) Burkart,Least Concern,,3.1,Stable,Global,1,,
1140,Dicot,RHAMNACEAE,Karwinskia,126610080,126609584,Karwinskia rzedowskii,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,rzedowskii,NA,NA,NA,R.Fernández,Least Concern,,3.1,Stable,Global,1,,
1141,Dicot,OLEACEAE,Olea,146444162,61919282,Olea capensis,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,capensis,NA,NA,NA,L.,Least Concern,,3.1,Stable,Global,1,,
1142,Dicot,GESNERIACEAE,Jankaea,5564827,162254,Jankaea heldreichii,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,heldreichii,NA,NA,NA,(Boiss.) Boiss.,Near Threatened,,3.1,Stable,"Global, Europe & Mediterranean",2,,
1143,Dicot,CELASTRACEAE,Brexiella,137870096,137493499,Brexiella ilicifolia,PLANTAE,TRACHEOPHYTA,CELASTRALES,MAGNOLIOPSIDA,ilicifolia,NA,NA,NA,H.Perrier,Vulnerable,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,3,,
1144,Dicot,AMARANTHACEAE,Pleuropetalum,207799021,146776018,Pleuropetalum sprucei,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,sprucei,NA,NA,NA,(Hook.f.) Standl.,Least Concern,,3.1,Stable,Global,1,,
1145,Dicot,ROSACEAE,Cotoneaster,86166639,86166620,Cotoneaster scandinavicus,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,scandinavicus,NA,NA,NA,B.Hylmö,Least Concern,,3.1,Stable,Global & Europe,1,,
1146,Dicot,PLANTAGINACEAE,Callitriche,42334457,164300,Callitriche brutia,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,brutia,NA,NA,NA,Petagna,Least Concern,,3.1,Stable,Global,1,,
1147,Dicot,MALVACEAE,Bakeridesia,173847790,170149701,Bakeridesia yucatana,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,yucatana,NA,NA,NA,(Standl.) D.M.Bates,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,4,,
1148,Dicot,BRASSICACEAE,Rorippa,42339980,176369,Rorippa islandica,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,islandica,NA,NA,NA,(Oeder) Borbás,Least Concern,,3.1,Stable,Global,1,,
1149,Dicot,MELIACEAE,Pseudobersama,1582361,179545,Pseudobersama mossambicensis,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,mossambicensis,NA,NA,NA,(Sim) Verdc.,Near Threatened,,3.1,Decreasing,Global,2,,
1150,Dicot,MORACEAE,Clarisia,149996443,61881746,Clarisia racemosa,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,racemosa,NA,NA,NA,Ruiz &amp; Pav.,Least Concern,,3.1,Stable,Global,1,,
1151,Dicot,MYRTACEAE,Calyptranthes,183109132,34418,Calyptranthes kiaerskovii,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,kiaerskovii,NA,NA,NA,Krug &amp; Urb.,Critically Endangered,C2a(i),3.1,Decreasing,Global,5,,
1152,Dicot,SAPINDACEAE,Exothea,156770481,156770479,Exothea paniculata,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,paniculata,NA,NA,NA,(Juss.) Radlk.,Least Concern,,3.1,Stable,Global,1,,
1153,Dicot,PRIMULACEAE,Monoporus,64611808,64594081,Monoporus bipinnatus,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,bipinnatus,NA,NA,NA,(Baker) Mez,Vulnerable,"B2ab(ii,iii,iv)",3.1,Unknown,Global,3,,
1154,Dicot,RUBIACEAE,Schizocalyx,151954415,151954413,Schizocalyx veraguensis,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,veraguensis,NA,NA,NA,(Dwyer) Kainul. &amp; B.Bremer,Least Concern,,3.1,Stable,Global,1,,
1155,Dicot,APIACEAE,Eryngium,5866863,164435,Eryngium variifolium,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,variifolium,NA,NA,NA,Coss.,Vulnerable,B1ab(iii),3.1,Unknown,"Global, Mediterranean & Pan-Africa",3,,
1156,Dicot,ASTERACEAE,Artemisia,5524086,161987,Artemisia genipi,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,genipi,NA,NA,NA,Stechm.,Least Concern,,3.1,Stable,Global & Europe,1,,
1157,Dicot,CAMPANULACEAE,Physoplexis,5549098,162148,Physoplexis comosa,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,comosa,NA,NA,NA,(L.) Schur,Least Concern,,3.1,Stable,Global & Europe,1,,
1158,Dicot,ERICACEAE,Trochocarpa,192229071,192229069,Trochocarpa laurina,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,laurina,NA,NA,NA,(Rudge) R.Br.,Least Concern,,3.1,Stable,Global,1,,
1159,Dicot,LAMIACEAE,Clinopodium,10992023,45398,Clinopodium fasciculatum,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,fasciculatum,NA,NA,NA,(Benth.) Harley,Least Concern,,3.1,,Global,1,,
1160,Dicot,ANNONACEAE,Maasia,179064433,179064424,Maasia glauca,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,glauca,NA,NA,NA,"(Hassk.) Mols, Kessler &amp; Rogstad",Least Concern,,3.1,Unknown,Global,1,,
1161,Dicot,APOCYNACEAE,Brachystelma,11083432,46818,Brachystelma schultzei,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,schultzei,NA,NA,NA,(Schltr.) Bruyns,Least Concern,,3.1,Stable,Global,1,,
1162,Dicot,PROTEACEAE,Bleasdalea,113309100,112595948,Bleasdalea bleasdalei,PLANTAE,TRACHEOPHYTA,PROTEALES,MAGNOLIOPSIDA,bleasdalei,NA,NA,NA,(F.Muell.) A.C.Sm. &amp; J.E.Haas,Least Concern,,3.1,Stable,Global,1,,
1163,Dicot,GENTIANACEAE,Halenia,10986157,45283,Halenia serpyllifolia,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,serpyllifolia,NA,NA,NA,J.S.Pringle,Endangered,B1ab(iii),3.1,,Global,4,,
1164,Dicot,SALICACEAE,Populus,147649052,147371325,Populus suaveolens,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,suaveolens,NA,NA,NA,Fisch. ex Poiteau &amp; A.Vilm.,Least Concern,,3.1,Stable,Global,1,,
1165,Dicot,ARALIACEAE,Gamblea,143486741,143486739,Gamblea innovans,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,innovans,NA,NA,NA,"(Siebold &amp; Zucc.) C.B.Shang, Lowry &amp; Frodin",Least Concern,,3.1,Stable,Global,1,,
1166,Dicot,SAPOTACEAE,Mimusops,146214550,146188085,Mimusops zeyheri,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,zeyheri,NA,NA,NA,Sond.,Least Concern,,3.1,Stable,Global,1,,
1167,Dicot,RUTACEAE,Bosistoa,192229359,192229357,Bosistoa pentacocca,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,pentacocca,NA,NA,NA,(F.Muell.) Baill.,Least Concern,,3.1,Stable,Global,1,,
1168,Dicot,THYMELAEACEAE,Aquilaria,2810130,32056,Aquilaria malaccensis,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,malaccensis,NA,NA,NA,Lam.,Critically Endangered,A2cd,3.1,Decreasing,Global,5,,
1169,Dicot,CARYOPHYLLACEAE,Arenaria,192137103,126376321,Arenaria lanuginosa,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,lanuginosa,NA,NA,NA,(Michx.) Rohrb.,Least Concern,,3.1,Stable,Global,1,,
1170,Dicot,RANUNCULACEAE,Adonis,5583566,162382,Adonis distorta,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,distorta,NA,NA,NA,Ten.,Data Deficient,,3.1,Stable,"Global, Europe & Mediterranean",0,,
1171,Dicot,URTICACEAE,Pipturus,192375389,63087,Pipturus argenteus,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,argenteus,NA,NA,NA,(J.G.Forster) Weddell,Least Concern,,3.1,Stable,Global,1,,
1172,Dicot,LYTHRACEAE,Ammannia,140422162,164059,Ammannia auriculata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,auriculata,NA,NA,NA,Willd.,Least Concern,,3.1,Stable,Global,1,,
1173,Dicot,ACANTHACEAE,Podorungia,69225340,69222018,Podorungia humblotii,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,humblotii,NA,NA,NA,Benoist,Vulnerable,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,3,,
1174,Dicot,BIGNONIACEAE,Stereospermum,90617623,90617619,Stereospermum randrianaivoi,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,randrianaivoi,NA,NA,NA,"Callm., Phillipson &amp; G.E. Schatz ",Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,4,,
1175,Dicot,LAURACEAE,Williamodendron,162587960,151998913,Williamodendron glaucophyllum,PLANTAE,TRACHEOPHYTA,LAURALES,MAGNOLIOPSIDA,glaucophyllum,NA,NA,NA,(van der Werff) Kubitzki &amp; H.G.Richt.,Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Unknown,Global,4,,
1176,Dicot,MELASTOMATACEAE,Medinilla,126344931,126340333,Medinilla lophoclada,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,lophoclada,NA,NA,NA,Baker,Vulnerable,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",3.1,Decreasing,Global,3,,
1177,Dicot,ANACARDIACEAE,Mangifera,67735676,31392,Mangifera foetida,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,foetida,NA,NA,NA,Lour.,Least Concern,,3.1,Decreasing,Global,1,,
1178,Dicot,MYRISTICACEAE,Myristica,10043395,37314,Myristica magnifica,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,magnifica,NA,NA,NA,Bedd.,Endangered,B1+2c,2.3,,Global,4,,
1179,Dicot,MALPIGHIACEAE,Malpighia,150016726,149932814,Malpighia romeroana,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,romeroana,NA,NA,NA,Cuatrec.,Least Concern,,3.1,Stable,Global,1,,
1180,Dicot,CUNONIACEAE,Pseudoweinmannia,177375999,177364889,Pseudoweinmannia lachnocarpa,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,lachnocarpa,NA,NA,NA,(F.Muell.) Engl.,Least Concern,,3.1,Stable,Global,1,,
1181,Dicot,PHYLLANTHACEAE,Wielandia,137902368,137734250,Wielandia leandriana,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,leandriana,NA,NA,NA,(Petra Hoffm. &amp; McPherson) Petra Hoffm. &amp; McPherson,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,3,,
1182,Dicot,VERBENACEAE,Xolocotzia,10057878,37473,Xolocotzia asperifolia,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,asperifolia,NA,NA,NA,Miranda,Endangered,C2a,2.3,,Global,4,,
1183,Dicot,SOLANACEAE,Aureliana,10086298,37986,Aureliana fasciculata,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,fasciculata,NA,NA,NA,(Vell.) Seudtn.,Near Threatened,,2.3,,Global,2,,
